RecID,idtruth
C628584,663
B823283,664
C628585,664
C628586,664
C628587,664
A819435,665
B914991,665
C628588,665
A820495,666
A829839,666
B924139,666
C628589,666
A832384,667
A944549,667
B981460,667
C628590,667
C628591,667
C628592,667
B952436,668
C628593,668
B791825,669
B972373,669
C628594,669
A739878,670
B820539,670
C628595,670
C628596,670
C628597,670
B795324,671
C628598,671
C628599,671
C628600,671
C628601,671
A920287,672
C628602,672
C628603,672
C628604,672
A789314,673
A789569,673
A867755,673
B817209,673
B854953,673
A822360,674
A959086,674
B894604,674
B996235,674
A734830,675
A976261,675
B911793,675
C628605,675
B873693,676
B963181,676
C628606,676
A921858,677
A936246,677
B818775,677
B843135,678
A846900,679
C628607,679
C628608,680
C628609,680
A930577,681
B812407,681
C628610,681
C628611,681
C628612,681
A775324,682
A957110,682
B822651,682
B836599,682
C628613,682
C628614,683
B920861,684
B930540,684
C628615,684
C628616,684
B814189,685
C628617,685
C628618,685
C628619,685
A822743,686
A872657,686
B815898,686
C628620,686
B786610,687
C628621,687
C628622,687
A881835,688
B852467,688
C628623,688
C628624,689
A813988,690
A916617,690
B767721,690
B885558,690
C628625,690
C628626,690
C628627,691
B781195,692
B895344,692
B975111,692
B989963,692
A993434,693
B888680,693
C628628,693
C628629,693
C628630,693
B794323,694
B847227,694
C628631,694
C628632,694
B778320,695
B837160,695
B890848,695
B778595,696
B813657,696
B892506,696
B978648,696
A928085,697
B924558,697
B937511,697
B970165,697
C628633,697
C628634,698
C628635,698
A803527,699
A854496,699
A923389,699
A972804,699
B753714,699
C628636,699
A776587,700
B769143,700
B807567,700
A816267,701
A854568,701
B785205,701
B922528,701
C628637,701
C628638,701
A857819,702
A904577,702
A970033,702
B755089,702
B978088,702
C628639,702
B796417,703
B850875,703
B924306,703
B933851,703
C628640,703
A840807,704
B794859,704
B940364,704
B994482,704
C628641,704
A858980,705
A884705,705
B759408,705
C628642,705
C628643,706
B766350,707
B768802,707
C628644,707
A783055,708
C628645,708
C628646,708
C628647,708
A761664,709
A811575,709
B829417,709
B985415,709
C628648,709
C628649,709
A922949,710
B833734,710
C628650,710
C628651,710
C628652,710
A846480,711
A989329,711
B787822,711
C628653,711
C628654,711
A914261,712
B988257,712
C628655,712
B755023,713
B899972,714
C628656,714
C628657,714
C628658,714
C628659,714
A832640,715
C628660,715
C628661,715
A897912,716
A928657,716
B922132,716
C628662,717
B845466,718
A843992,719
A989659,719
C628663,719
A878690,720
B761434,720
B852594,720
C628664,720
C628665,720
C628666,721
A764845,722
A765346,722
A951066,722
A998072,722
A816653,723
A825296,723
A996360,723
B953379,723
C628667,723
C628668,723
B860686,724
B870548,724
B879498,724
B957559,724
C628669,724
B762277,725
C628670,725
A798804,726
A825252,726
A972601,726
B893343,726
C628671,726
C628672,726
A758892,727
B770519,727
B951194,727
A974707,728
B959076,728
C628673,728
C628674,728
A861262,729
A955060,729
B755896,729
C628675,730
A749017,731
A760516,731
A812454,731
A962559,731
C628676,731
A806806,732
A840276,732
A848519,732
B914612,732
A780801,733
B873784,733
C628677,733
C628678,733
C628679,733
A863531,734
A734964,735
A779183,735
C628680,735
C628681,735
C628682,735
A950106,736
C628683,736
B896307,737
C628684,737
A945271,738
B904721,738
B917879,738
C628685,738
C628686,738
B872618,739
B949302,740
A859677,741
C628687,741
C628688,741
A779393,742
A984871,742
C628689,742
C628690,742
A913930,743
B820319,743
B842444,743
C628691,743
A770540,744
B831174,744
B874318,745
B885829,745
A939482,746
B972152,746
C628692,746
C628693,747
C628694,747
C628695,747
A800824,748
A879423,748
B776360,748
B973001,748
B981256,748
C628696,748
B989904,749
A882076,750
B815649,750
B935366,750
C628697,750
C628698,750
A765039,751
A842685,751
B998709,751
A966274,752
A988261,752
B792136,752
B973602,752
C628699,752
C628700,752
A777131,753
A860386,753
A956544,753
C628701,753
A874734,754
A858037,755
C628702,755
C628703,755
A917591,756
C628704,756
A761849,757
B912387,757
C628705,757
A958994,758
A969167,758
A885875,759
B941441,759
B972680,759
C628706,759
C628707,759
C628708,759
C628709,760
C628710,760
C628711,760
B899904,761
B919889,761
B924598,761
C628712,761
C628713,761
C628714,762
B927063,763
C628715,763
C628716,763
C628717,763
C628718,763
C628719,763
C628720,764
C628721,764
B886783,765
C628722,765
A738510,766
A757696,767
A794559,767
B826202,767
C628723,767
A954997,768
B757464,768
C628724,768
C628725,768
C628726,768
A750679,769
B814653,769
B962061,769
C628727,769
C628728,769
C628729,769
A735965,770
A825049,770
A988393,770
B905962,770
C628730,770
A824132,771
B858334,771
C628731,771
A799256,772
C628732,772
C628733,772
C628734,772
C628735,772
B833376,773
A872158,774
A891809,774
B850002,774
C628736,774
C628737,774
C628738,774
A776136,775
A818034,775
A992220,775
B984499,775
A955847,776
B880585,776
C628739,776
A967732,777
A779895,778
B751957,778
B911989,778
C628740,778
C628741,778
A845626,779
C628742,779
A854739,780
A873829,780
A932881,780
C628743,780
C628744,780
C628745,780
A848967,781
B951153,781
C628746,781
C628747,781
C628748,781
C628749,781
A790880,782
A966643,782
B774650,782
C628750,782
C628751,782
A921290,783
B817124,783
B922111,783
C628752,783
C628753,783
A801908,784
A977473,784
C628754,784
A831195,785
A910073,785
B871539,785
B991566,785
C628755,785
C628756,785
C628757,786
B878423,787
C628758,787
C628759,787
C628760,787
C628761,788
C628762,788
B808500,789
C628763,789
C628764,789
B763396,790
A738022,791
A792844,791
B849559,792
B804626,793
B839587,793
B896889,793
B907325,793
C628765,793
C628766,793
A742026,794
A930021,794
C628767,794
B909310,795
B911386,795
C628768,795
C628769,795
C628770,796
C628771,796
C628772,796
C628773,796
B933374,797
C628774,797
B891165,798
B947656,798
C628775,798
C628776,798
A748310,799
B821652,799
B847955,799
B895618,799
B977555,799
A830718,800
A872605,800
C628777,800
A878791,801
A971024,801
B948771,801
B950447,801
B995559,801
C628778,801
C628779,802
A775436,803
A795271,803
C628780,803
C628781,803
C628782,803
C628783,803
A906823,804
B815572,804
B966633,804
C628784,804
C628785,804
B885373,805
B919385,805
A734310,806
A902600,806
C628786,806
C628787,806
C628788,806
A774232,807
B940834,807
C628789,807
A740868,808
A753232,808
A917622,808
B764966,808
C628790,808
C628791,808
A901439,809
B787775,809
B825315,809
A947085,810
C628792,811
C628793,811
C628794,811
B797497,812
C628795,812
C628796,812
A798867,813
A816958,813
C628797,813
A783660,814
A800413,814
A867294,814
B854257,814
B893965,814
C628798,814
A745037,815
C628799,815
C628800,815
B939684,816
B946703,816
C628801,816
C628802,816
A945776,817
B863322,817
C628803,817
C628804,817
C628805,817
C628806,817
B859754,818
B879688,818
B887345,818
C628807,818
C628808,818
C628809,818
A868356,819
C628810,819
A740813,820
A864620,820
C628811,820
C628812,820
C628813,820
A786638,821
B800782,821
C628814,821
B812937,822
B874243,822
B898425,822
C628815,822
A969060,823
B867717,823
C628816,823
C628817,823
C628818,823
A842997,824
A990202,824
B773900,824
B829737,824
C628819,824
B808169,825
B870864,825
C628820,825
C628821,825
C628822,825
C628823,825
B866982,826
B921994,827
C628824,827
A744183,828
A969866,828
C628825,828
B830171,829
B994029,829
A793307,830
A854559,830
A954599,830
B859346,830
C628826,830
A760854,831
A892135,831
B880090,831
B914942,831
C628827,831
A763917,832
B787644,832
B975607,832
C628828,832
C628829,832
C628830,832
B757378,833
C628831,833
C628832,833
C628833,833
C628834,833
C628835,833
A782099,834
A938209,834
C628836,834
C628837,834
C628838,834
A801859,835
C628839,835
C628840,835
A796715,836
B853773,836
B987662,836
C628841,836
C628842,837
A848277,838
A861908,838
A993346,838
C628843,838
C628844,838
C628845,838
A814428,839
A844461,839
A896738,839
B810409,839
C628846,839
C628847,839
B919275,840
C628848,840
C628849,840
C628850,840
A787119,841
A794520,841
B755940,841
B857500,841
B870986,841
C628851,841
C628852,842
B940158,843
C628853,843
B783668,844
B977295,844
C628854,844
A995630,845
B863781,845
C628855,845
A747119,846
A932396,846
C628856,846
C628857,847
A775148,848
A868095,848
A878310,848
C628858,848
A775770,849
A866386,849
B922483,849
B987861,849
C628859,849
B809589,850
C628860,850
C628861,850
A735260,851
A813892,851
A834337,851
A921187,851
B765363,851
B814740,851
A784949,852
A882751,852
A957439,852
B877568,852
C628862,852
B871790,853
A808887,854
A897771,854
B882286,854
B886991,854
C628863,854
C628864,854
B779071,855
C628865,855
C628866,856
B780183,857
C628867,857
A838343,858
A853506,858
B977843,858
C628868,858
C628869,858
C628870,859
C628871,859
B830448,860
C628872,860
C628873,861
A746223,862
B898122,862
A837544,863
A882813,863
B758116,863
C628874,863
C628875,863
B859202,864
A778718,865
A826296,866
A983326,866
B874378,866
A802178,867
C628876,867
C628877,867
A757983,868
B773827,868
B835299,868
B938510,868
B807468,869
B933365,869
C628878,869
C628879,869
C628880,869
B929702,870
C628881,871
C628882,871
C628883,871
A801742,872
A877483,872
A978726,872
C628884,872
C628885,872
C628886,872
A843050,873
A913890,873
A956460,873
B785936,873
C628887,873
B831407,874
C628888,874
B838685,875
B931423,875
C628889,875
C628890,876
C628891,877
C628892,877
A843414,878
B773442,878
C628893,878
A891543,879
A939180,879
B880552,879
B884841,879
B892181,879
A759162,880
A780843,880
B873651,880
B889093,880
C628894,880
C628895,880
B895549,881
C628896,881
A922930,882
A962840,882
C628897,882
C628898,882
C628899,882
C628900,882
B820347,883
C628901,883
C628902,883
C628903,883
C628904,883
C628905,883
A795908,884
A896949,884
B832311,884
B982867,884
C628906,884
C628907,884
A802439,885
B859760,885
C628908,885
A990457,886
B814040,886
B846584,886
C628909,886
C628910,886
A865646,887
A912203,887
A982724,887
B967869,887
C628911,887
A883645,888
A931711,888
B927832,888
B973852,888
C628912,888
A888619,889
B830775,889
C628913,889
C628914,889
B829214,890
C628915,890
A999251,891
C628916,892
B813491,893
A877270,894
A904880,895
B975676,895
C628917,895
B987733,896
A795913,897
A943870,897
A989797,897
B868089,897
C628918,898
C628919,899
A865640,900
A756419,901
A811645,901
A936915,901
C628920,901
C628921,901
A751681,902
C628922,902
C628923,902
C628924,902
C628925,902
B822664,903
C628926,903
A920136,904
C628927,904
A920250,905
C628928,905
B917548,906
C628929,907
B771084,908
C628930,909
A905047,910
B765427,911
B825094,911
C628931,911
C628932,911
A790174,912
A831197,912
A862796,912
B897414,912
C628933,912
A765576,913
B759377,913
B805620,913
B817043,913
C628934,913
C628935,914
C628936,915
B971217,916
B981407,916
C628937,916
B791892,917
A745580,918
A916817,918
C628938,918
C628939,918
C628940,918
A919110,919
B812112,919
B826351,919
C628941,919
C628942,919
A855192,920
B762913,920
B862547,920
B934116,920
C628943,920
C628944,920
A751912,921
A950694,921
A759817,922
A961411,922
B954491,922
B979619,922
C628945,922
C628946,922
B820663,923
C628947,923
C628948,923
C628949,923
C628950,923
C628951,923
A864803,924
A853194,925
A944094,925
C628952,925
C628953,925
C628954,925
C628955,925
A808911,926
A969584,926
A998441,926
C628956,926
C628957,926
A988790,927
B774051,927
C628958,927
C628959,927
C628960,927
A956779,928
B904020,928
A852531,929
B966850,929
C628961,929
C628962,929
A970013,930
B796510,930
C628963,930
B903910,931
B912456,931
B920761,931
C628964,931
A784503,932
A810641,932
A990047,932
C628965,932
C628966,932
C628967,932
A852123,933
C628968,933
A882224,934
B979855,934
A764145,935
A913763,935
A969185,935
C628969,935
C628970,935
A956199,936
A971343,936
B872823,936
C628971,936
C628972,936
A836827,937
A934899,937
B759047,937
B788874,937
C628973,937
C628974,937
A796664,938
A897364,938
C628975,938
B783095,939
B806268,939
B942280,939
C628976,939
C628977,939
C628978,939
A751076,940
C628979,940
A861389,941
C628980,941
A866007,942
B935912,942
B946060,942
C628981,942
C628982,942
C628983,942
A942443,943
A952082,944
C628984,944
C628985,944
B891240,945
B938528,945
C628986,945
B828386,946
C628987,946
C628988,946
A745585,947
A847117,947
A881048,947
B939902,947
C628989,947
B808599,948
C628990,948
C628991,948
C628992,948
C628993,948
C628994,949
C628995,949
C628996,949
C628997,949
C628998,949
C628999,949
A744526,950
A920631,950
B885715,950
B888240,950
C629000,950
A737787,951
B810429,952
C629001,952
B855886,953
C629002,953
C629003,953
C629004,953
A917706,954
A941316,954
B799319,954
B910781,954
B970732,954
C629005,954
B809476,955
B827672,955
B966465,955
C629006,955
B982455,956
C629007,956
A795428,957
A832132,957
B908952,957
C629008,957
C629009,957
C629010,957
C629011,958
C629012,958
A839121,959
B935217,959
C629013,959
C629014,960
A821280,961
A942768,961
B981156,961
A862038,962
B802599,962
B990344,962
C629015,963
A873113,964
B752113,964
B829156,964
B937645,964
C629016,965
C629017,965
A839147,966
B891310,966
C629018,967
C629019,967
C629020,967
A839180,968
A949020,968
B769775,968
C629021,968
C629022,968
C629023,968
A853409,969
A884342,969
B878357,969
B965330,969
C629024,969
C629025,969
A934130,970
B911071,970
B912710,970
C629026,970
C629027,970
A748510,971
A853712,971
A875831,971
B960757,971
C629028,971
C629029,971
C629030,972
C629031,972
C629032,972
C629033,972
A784890,973
C629034,973
C629035,973
A756944,974
A870856,974
B802563,974
B810677,974
C629036,974
C629037,974
B928158,975
B951478,976
A945491,977
A870333,978
B839222,978
C629038,978
C629039,978
A915994,979
C629040,979
C629041,979
C629042,979
C629043,979
A880177,980
B929102,980
C629044,980
C629045,980
C629046,980
C629047,981
A839037,982
A950301,983
A974592,983
B832178,983
C629048,983
C629049,983
C629050,983
A734836,984
C629051,984
C629052,984
B871509,985
B942644,985
A884453,986
B989218,986
C629053,986
B768228,987
B849584,987
B859590,987
C629054,987
C629055,988
C629056,988
B856736,989
B883029,989
B928363,989
B958053,989
C629057,989
C629058,989
A993173,990
C629059,990
C629060,990
C629061,990
B997292,991
A798194,992
A926352,992
B853731,992
B847419,993
C629062,993
C629063,993
C629064,993
C629065,994
C629066,994
C629067,995
A957430,996
C629068,996
C629069,996
C629070,996
C629071,996
A942185,997
C629072,997
C629073,997
C629074,997
A897787,998
